,0
0,私がもっとしっかりと生活の見透しがつくようになったら、どうしたってお前を貰いに行くから、それまではお父さんの許に今のままのお前でいるがいい……」そんなことを私は自分自身にだけ言い聞かせながら、しかしお前の同意を求めでもするかのように、いきなりお前の手をとった
1,ワタシガモットシッカリトセイカツノミトオシガツクヨウニナッタラ、ドウシタッテオマエヲモライニイクカラ、ソレマデハオトウサンノモトニイマノママノオマエデイルガイイ……」ソンナコトヲワタシハジブンジシンニダケイイキカセナガラ、シカシオマエノドウイヲモトメデモスルカノヨウニ、イキナリオマエノテヲトッタ
2,aaiaooiaioeiauoiooiauuouiauaaouiaeoaeooaiiiuaaoeaeaoouaoooiiaoaaooaeeiuaiionaoooaaiaiuiiiaeiiiaeaaaiaioaeoouioooeeouuaoouiiiaioaeoeooua
0,お前はその手を私にとられるがままにさせていた
1,オマエハソノテヲワタシニトラレルガママニサセテイタ
2,oaeaooeoaaiioaeuaaaiaeeia
0,それから私達はそうして手を組んだまま、一つの沢の前に立ち止まりながら、押し黙って、私達の足許に深く食いこんでいる小さな沢のずっと底の、下生の羊歯などの上まで、日の光が数知れず枝をさしかわしている低い灌木の隙間をようやくのことで潜り抜けながら、斑らに落ちていて、そんな木洩れ日がそこまで届くうちに殆んどあるかないか位になっている微風にちらちらと揺れ動いているのを、何か切ないような気持で見つめていた
1,ソレカラワタシタチハソウシテテヲクンダママ、ヒトツノサワノマエニタチドマリナガラ、オシダマッテ、ワタシタチノアシモトニフカククイコンデイルチイサナサワノズットソコノ、シタセイノシダナドノジョウマデ、ニチノコウガスウシレズエダヲサシカワシテイルヒクイ灌木ノスキマヲヨウヤクノコトデクグリヌケナガラ、ムララニオチテイテ、ソンナコモレビガソコマデトドクウチニ殆ンドアルカナイカクライニナッテイルビフウニチラチラトユレウゴイテイルノヲ、ナニカセツナイヨウナキモチデミツメテイタ
2,oeaaaaiaiaouieeouaaaiouoaaoaeiaioaiaaaoiaaueaaiaioaiooiuauuioeiuiiaaaaouooooiaeioiaaooouaeiioouauuieueaoaiaaieiuiuianououiaoouauoooeuuiueaaauaaioieieonaooeiaooaeoouuiiaioauaaiauaiiaueiuiuuiiaiaoueuoieiuooaiaeuaiouaioieiueeia
0,それから二三日した或る夕方、私は食堂で、お前がお前を迎えに来た父と食事を共にしているのを見出した
1,ソレカラニサンニチシタアルルユウガタ、ワタシハショクドウデ、オマエガオマエヲムカエニキタチチトショクジヲトモニシテイルノヲミイダシタ
2,oeaaiaiiiaauuuuaaaaiaououeoaeaoaeouaeiiaiioouioooiieiuooiiaia
0,お前は私の方にぎごちなさそうに背中を向けていた
1,オマエハワタシノホウニギゴチナサソウニセナカヲムケテイタ
2,oaeaaaioouiioiaaouieaaoueeia
0,父の側にいることがお前に殆んど無意識的に取らせているにちがいない様子や動作は、私にはお前をついぞ見かけたこともないような若い娘のように感じさせた
1,チチノガワニイルコトガオマエニ殆ンドムイシキテキニトラセテイルニチガイナイヨウスヤドウサハ、ワタシニハオマエヲツイゾミカケタコトモナイヨウナワカイムスメノヨウニカンジサセタ
2,iioaaiiuooaoaeiaiouiiieiioaeeiuiiaiaiouuaouaaaaiiaoaeouioiaeaoooaiouaaaiuueoouianiaea
0,「たとい私がその名を呼んだにしたって……」と私は一人でつぶやいた
1,「タトイワタシガソノナヲヨンダニシタッテ……」トワタシハイチニンデツブヤイタ
2,aoiaaiaooaooaiiaeoaaiaiiieuuaia
0,「あいつは平気でこっちを見向きもしないだろう
1,「アイツハヘイキデコッチヲミムキモシナイダロウ
2,aiuaeiieoioiuioiaiaou
0,まるでもう私の呼んだものではないかのように……」その晩、私は一人でつまらなそうに出かけて行った散歩からかえって来てからも、しばらくホテルの人けのない庭の中をぶらぶらしていた
1,マルデモウワタシノヨンダモノデハナイカノヨウニ……」ソノバン、ワタシハイチニンデツマラナソウニデカケテイッタサンポカラカエッテキテカラモ、シバラクホテルノヒトケノナイニワノナカヲブラブラシテイタ
2,aueouaaiooaooeaaiaoouiooaaaiaiiieuaaaouieaeeiuaanoaaaeeieaaoiaauoeuoioeoaiiaoaaouauaieia
0,山百合が匂っていた
1,ヤマユリガニオッテイタ
2,aauiaioueia
0,私はホテルの窓がまだ二つ三つあかりを洩らしているのをぼんやりと見つめていた
1,ワタシハホテルノマドガマダフタツミッツアカリヲモラシテイルノヲボンヤリトミツメテイタ
2,aaiaoeuoaoaaauauiuaaiooaieiuooonaioiueeia
0,そのうちすこし霧がかかって来たようだった
1,ソノウチスコシキリガカカッテキタヨウダッタ
2,oouiuoiiiaaaueiaouaua
0,それを恐れでもするかのように、窓のあかりは一つびとつ消えて行った
1,ソレヲオソレデモスルカノヨウニ、マドノアカリハヒトツびとつキエテイッタ
2,oeoooeeouuaoouiaooaaiaiouiouieeiua
0,そしてとうとうホテル中がすっかり真っ暗になったかと思うと、軽いきしりがして、ゆるやかに一つの窓が開いた
1,ソシテトウトウホテルチュウガスッカリマックラニナッタカトオモウト、カルイキシリガシテ、ユルヤカニヒトツノマドガヒライタ
2,oieououoeuuuauaiauaiauaaooouoauiiiiaieuuaaiiouoaoaiaia
0,そして薔薇色の寝衣らしいものを着た、一人の若い娘が、窓の縁にじっと凭りかかり出した
1,ソシテバライロノネマキラシイモノヲキタ、イチニンノワカイムスメガ、マドノエニシニジットモタレリカカリダシタ
2,oieaaiooeaiaiioooiaiiioaaiuueaaooeiiiiooaeiaaiaia
0,それはお前だった
1,ソレハオマエダッタ
2,oeaoaeaua
0,……お前達が発って行ったのち、日ごと日ごとずっと私の胸をしめつけていた、あの悲しみに似たような幸福の雰囲気を、私はいまだにはっきりと蘇らせることが出来る
1,……オマエタチガタッテイッタノチ、ヒゴトヒゴトズットワタシノムネヲシメツケテイタ、アノカナシミニニタヨウナコウフクノフンイキヲ、ワタシハイマダニハッキリトヨミガエラセルコトガデキル
2,oaeaiaaueiuaoiiooioouoaaioueoieueeiaaoaaiiiiaouaouuuouniioaaiaiaaiaiiooiaeaeuooaeiu
0,私は終日、ホテルに閉じ籠っていた
1,ワタシハシュウジツ、ホテルニトジコモッテイタ
2,aaiauuiuoeuioiooueia
0,そうして長い間お前のために打棄って置いた自分の仕事に取りかかり出した
1,ソウシテナガイマオマエノタメニダ棄ッテオイタジブンノシゴトニトリカカリダシタ
2,ouieaaiaoaeoaeiaieoiaiuoiooioiaaiaia
0,私は自分にも思いがけない位、静かにその仕事に没頭することが出来た
1,ワタシハジブンニモオモイガケナイクライ、シズカニソノシゴトニボットウスルコトガデキタ
2,aaiaiuioooiaeaiuaiiuaiooiooioouuuooaeia
0,そのうちにすべてが他の季節に移って行った
1,ソノウチニスベテガタノキブシニウツッテイッタ
2,oouiiueeaaoiuiiuuueiua
0,そしていよいよ私も出発しようとする前日、私はひさしぶりでホテルから散歩に出かけて行った
1,ソシテイヨイヨワタシモシュッパツシヨウトスルゼンジツ、ワタシハヒサシブリデホテルカラサンポニデカケテイッタ
2,oieioioaaiouauiououueniuaaiaiaiuieoeuaaanoieaeeiua
0,秋は林の中を見ちがえるばかりに乱雑にしていた
1,アキハハヤシノナカヲケンチガエルバカリニランザツニシテイタ
2,aiaaaioaaoeniaeuaaiianauiieia
0,葉のだいぶ少くなった木々は、その間から、人けの絶えた別荘のテラスをずっと前方にのり出させていた
1,ハノダイブスクナクナッタキギハ、ソノカンカラ、ヒトケノタエタベッソウノテラスヲズットゼンポウニノリダサセテイタ
2,aoaiuuuauauaiiaooaaaioeoaeaeouoeauouoenouioiaaeeia
0,菌類の湿っぽい匂いが落葉の匂いに入りまじっていた
1,キンルイノシメッポイニオイガラクヨウノニオイニイリマジッテイタ
2,inuioieoiioiaauouoioiiiiaiueia
0,そういう思いがけない位の季節の推移が、——お前と別れてから私の知らぬ間にこんなにも立ってしまった時間というものが、私には異様に感じられた
1,ソウイウオモイガケナイイノキブシノスイイガ、——オマエトワカレテカラワタシノシラヌマニコンナニモタッテシマッタジカントイウモノガ、ワタシニハイヨウニカンジラレタ
2,ouiuooiaeaiioiuiouiiaoaeoaaeeaaaaioiauaionaioaueiauaiaoiuooaaaiiaiouianiaea
0,私の心の裡の何処かしらに、お前から引き離されているのはただ一時的だと云った確信のようなものがあって、そのためこうした時間の推移までが、私には今までとは全然異った意味を持つようになり出したのであろうか？　……そんなようなことを、私はすぐあとではっきりと確かめるまで、何やらぼんやりと感じ出していた
1,ワタシノココロノウラノドコカシラニ、オマエカラヒキハナサレテイルノハタダイチジテキダトユッタカクシンノヨウナモノガアッテ、ソノタメコウシタジカンノスイイマデガ、ワタシニハイママデトハゼンゼンコトナッタイミヲモツヨウニナリダシタノデアロウカ？　……ソンナヨウナコトヲ、ワタシハスグアトデハッキリトタシカメルマデ、ナニヤラボンヤリトカンジダシテイタ
2,aaiooooouaoooaiaioaeaaiiaaaeeiuoaaaiiieiaouuaauioouaooaaueooaeouiaiaouiiaeaaaiiaiaaeoaeneooauaiioououiaiaiaoeaouaonaouaoooaaiauuaoeaiioaiaeuaeaiaaonaioaniaieia
0,私はそれから十数分後、一つの林の尽きたところ、そこから急に打ちひらけて、遠い地平線までも一帯に眺められる、一面に薄の生い茂った草原の中に、足を踏み入れていた
1,ワタシハソレカラジュウスウフンゴ、ヒトツノハヤシノツキタトコロ、ソコカラキュウニウチヒラケテ、トオイチヘイセンマデモイッタイニナガメラレル、イチメンニススキノオイシゲッタソウゲンノナカニ、アシヲフミイレテイタ
2,aaiaoeaauuuuuoiouoaaiouiaoooooaaiuuiuiiaeeooiieieaeoiaiiaaeaeuiieiuuiooiieuaoueoaaiaiouiieeia
0,そして私はその傍らの、既に葉の黄いろくなりかけた一本の白樺の木蔭に身を横たえた
1,ソシテワタシハソノカタワラノ、スデニハノキイロクナリカケタイチホンノシラカンバノコカゲニミヲヨコタエタ
2,oieaaiaooaaaaoueiaoiiouaiaeaiiooiaanaooaeiioooaea
0,其処は、その夏の日々、お前が絵を描いているのを眺めながら、私がいつも今のように身を横たえていたところだった
1,其処ハ、ソノナツノヒビ、オマエガエヲエガイテイルノヲナガメナガラ、ワタシガイツモイマノヨウニミヲヨコタエテイタトコロダッタ
2,ooaooauoiioaeaeoeaieiuooaaeaaaaaiaiuoiaoouiioooaeeiaoooaua
0,あの時には殆んどいつも入道雲に遮られていた地平線のあたりには、今は、何処か知らない、遠くの山脈までが、真っ白な穂先をなびかせた薄の上を分けながら、その輪廓を一つ一つくっきりと見せていた
1,アノトキニハ殆ンドイツモニュウドウグモニサエギラレテイタチヘイセンノアタリニハ、イマハ、ドコカシラナイ、トオクノサンミャクマデガ、マッシロナホサキヲナビカセタススキノウエヲワケナガラ、ソノリンカクヲヒトツヒトツクッキリトミセテイタ
2,aooiiaaioiuonuuouuoiaeiaeeiaieieoaaiiaiaaooaiaaioouoanauaeaaioaoaioaiaeauuioueoaeaaaooinauoiouiouuiioieeia
0,私はそれらの遠い山脈の姿をみんな暗記してしまう位、じっと目に力を入れて見入っているうちに、いままで自分の裡に潜んでいた、自然が自分のために極めて置いてくれたものを今こそ漸っと見出したと云う確信を、だんだんはっきりと自分の意識に上らせはじめていた
1,ワタシハソレラノトオイサンミャクノスガタヲミンナアンキシテシマウクライ、ジットメニチカラヲイレテミイッテイルウチニ、イママデジブンノウラニヒソンデイタ、シゼンガジブンノタメニキワメテオイテクレタモノヲイマコソヤヤットミイダシタトイウカクシンヲ、ダンダンハッキリトジブンノイシキニノボラセハジメテイタ
2,aaiaoeaoooianauouaaoinaaniieiauuaiioeiiaaoieeiiueiuuiiiaaeiuouaiioeiaieaiuoaeiiaeeoieueaoooiaooaaoiiaiaoiuauioanaaiioiuoiiiiooaeaieeia
0,……春三月になった
1,……ハルサンガツニナッタ
2,auanauiaua
0,或る午後、私がいつものようにぶらっと散歩のついでにちょっと立寄ったとでも云った風に節子の家を訪れると、門をはいったすぐ横の植込みの中に、労働者のかぶるような大きな麦稈帽をかぶった父が、片手に鋏をもちながら、そこいらの木の手入れをしていた
1,アルルゴゴ、ワタシガイツモノヨウニブラットサンポノツイデニチョットタチヨッタトデモユッタカゼニセツコノイエヲオトズレルト、モンヲハイッタスグヨコノウエコミノナカニ、ロウドウシャノカブルヨウナオオキナバッカンボウヲカブッタチチガ、カタテニヤットコヲモチナガラ、ソコイラノキノテイレヲシテイタ
2,auuooaaiaiuooouiuaoanoouieiooaiouaoeouuaaeieuooieoooueuoooaiuauuoooueoioaaiououaoauuouaooiaaaouoauuaiiaaaeiaooooiaaaooiaoioeieoieia
0,私はそういう姿を認めると、まるで子供のように木の枝を掻き分けながら、その傍に近づいていって、二言三言挨拶の言葉を交わしたのち、そのまま父のすることを物珍らしそうに見ていた
1,ワタシハソウイウスガタヲミトメルト、マルデコドモノヨウニキノエダヲカキワケナガラ、ソノハタニチカヅイテイッテ、ニゴンサンコトアイサツノコトバヲカワシタノチ、ソノママチチノスルコトヲモノメズラシラシソウニミテイタ
2,aaiaouiuuaaoioeuoaueooooouiioeaoaiaeaaaooaaiiauieiueioaooaiauoooaoaaiaoiooaaiiouuoooooeuaiaiouiieia
0,——そうやって植込みの中にすっぽりと身を入れていると、あちらこちらの小さな枝の上にときどき何かしら白いものが光ったりした
1,——ソウヤッテウエコミノナカニスッポリトミヲイレテイルト、アチラコチラノチイサナエダノジョウニトキドキナニカシラシロイモノガヒカッタリシタ
2,ouaueueoioaaiuoioioieeiuoaiaoiaoiiaaeaoouioioiaiaiaioiooaiauaiia
0,それはみんな莟らしかった
1,ソレハミンナツボミラシカッタ
2,oeainauoiaiaua
0,……「あれもこの頃はだいぶ元気になって来たようだが」父は突然そんな私の方へ顔をもち上げてその頃私と婚約したばかりの節子のことを言い出した
1,……「アレモコノコロハダイブゲンキニナッテキタヨウダガ」チチハトツゼンソンナワタシノホウヘカオヲモチアゲテソノコロワタシトコンヤクシタバカリノセツコノコトヲイイダシタ
2,aeoooooaaiueniiaueiaouaaiiaoueonaaaiooueaoooiaeeooooaaioonauiaaaioeuoooooiiaia
0,「もう少し好い陽気になったら、転地でもさせて見たらどうだろうね？」「それはいいでしょうけれど……」と私は口ごもりながら、さっきから目の前にきらきら光っている一つの莟がなんだか気になってならないと云った風をしていた
1,「モウスコシヨイヨウキニナッタラ、テンチデモサセテミタラドウダロウネ？」「ソレハイイデショウケレド……」トワタシハクチゴモリナガラ、サッキカラメノマエニキラキラヒカッテイルヒトツノツボミガナンダカキニナッテナラナイトユッタカゼヲシテイタ
2,ouuoioiouiiauaaenieoaeeiaaouaoueoeaiieoueeooaaiauiooiaaaaiaaeoaeiiaiaiaueiuiououoiaanaaiiaueaaaiouuaaeoieia
0,「何処ぞいいところはないかとこの間うちから物色しとるのだがね——」と父はそんな私には構わずに言いつづけた
1,「ドコゾイイトコロハナイカトコノカンウチカラブッショクシトルノダガネ——」トチチハソンナワタシニハカマワズニイイツヅケタ
2,oooiioooaaiaoooauiaauouiouoaaeoiiaonaaaiiaaaauiiiuuea
0,「節子はＦのサナトリウムなんぞどうか知らんと言うのじゃが、あなたはあそこの院長さんを知っておいでだそうだね？」「ええ」と私はすこし上の空でのように返事をしながら、やっとさっき見つけた白い莟を手もとにたぐりよせた
1,「セツコハエフノサナトリウムナンゾドウカシラントイウノジャガ、アナタハアソコノインチョウサンヲシッテオイデダソウダネ？」「エエ」トワタシハスコシウワノソラデノヨウニヘンジヲシナガラ、ヤットサッキミツケタシロイツボミヲテモトニタグリヨセタ
2,euoaeuoaaoiuuanoouaiaoiuoaaaaaaaoooinouaoiueoieaouaeeeoaaiauoiuaooaeoouienioiaaaaoaiiueaioiuoioeooiauioea
0,「だが、あそこなんぞは、あれ一人で行って居られるだろうか？」「みんな一人で行っているようですよ」「だが、あれにはなかなか行って居られまいね？」父はなんだか困ったような顔つきをしたまま、しかし私の方を見ずに、自分の目の前にある木の枝の一つへいきなり鋏を入れた
1,「ダガ、アソコナンゾハ、アレイチニンデオコナッテオラレルダロウカ？」「ミンナイチニンデオコナッテイルヨウデスヨ」「ダガ、アレニハナカナカイッテオラレマイネ？」チチハナンダカコマッタヨウナカオツキヲシタママ、シカシワタシノホウヲミズニ、ジブンノメノマエニアルキノエダノヒトツヘイキナリヤットコヲイレタ
2,aaaooanoaaeiiieooaueoaeuaouainaiiieooaueiuoueuoaaaeiaaaaaiueoaeaieiiaanaaoauaouaaouioiaaaiaiaaioouoiuiiuoeoaeiauioeaoioueiiaiaoooiea
0,それを見ると、私はとうとう我慢がしきれなくなって、それを私が言い出すのを父が待っているとしか思われない言葉を、ついと口に出した
1,ソレヲミルト、ワタシハトウトウガマンガシキレナクナッテ、ソレヲワタシガイイダスノヲチチガマッテイルトシカオモワレナイコトバヲ、ツイトクチニダシタ
2,oeoiuoaaiaououaaaiieauaueoeoaaiaiiauooiiaaueiuoiaooaeaiooaouiouiiaia
0,「なんでしたら僕も一緒に行ってもいいんです
1,「ナンデシタラボクモイッショニイッテモイインデス
2,aeiaaouoioiiueoiieu
0,いま、しかけている仕事の方も、丁度それまでには片がつきそうですから……」私はそう言いながら、やっと手の中に入れたばかりの莟のついた枝を再びそっと手離した
1,イマ、シカケテイルシゴトノホウモ、チョウドソレマデニハヘンガツキソウデスカラ……」ワタシハソウイイナガラ、ヤットテノナカニイレタバカリノツボミノツイタエダヲフタタビソットテハナシタ
2,iaiaeeiuioooouoouooeaeiaeauioueuaaaaiaouiiaaaaoeoaaiieaaaiouoiouiaeaouaaiooeaaia
